trial_id,Val_loss,epoch,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/epochs,config/loss_function,config/lr0,config/patience,config/factor,config/minlr,config/betas,config/eps,config/weight_decay,config/amsgrad,config/dim,config/improved,config/n_conv
15797_00058,31.541040440424755,60.0,0.6830089092254639,True,60.0,2023-06-29_14-07-15,1688044035.0,59.63442635536194,11788.0,storm.cs.nott.ac.uk,10.148.136.74,59.63442635536194,60.0,"58_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.9000,improved=False,lr0=0.0500,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.05,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,False,1.0
15797_00059,41.19875372604852,15.0,0.5250287055969238,True,15.0,2023-06-29_14-07-48,1688044068.0,25.74515461921692,12334.0,storm.cs.nott.ac.uk,10.148.136.74,25.74515461921692,15.0,"59_amsgrad=False,batch_size=64,dim=256,eps=0.0000,factor=0.9000,improved=True,lr0=0.0500,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.05,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
15797_00060,39.0723327072151,15.0,0.6992599964141846,True,15.0,2023-06-29_14-08-23,1688044103.0,28.685008764266968,12664.0,storm.cs.nott.ac.uk,10.148.136.74,28.685008764266968,15.0,"60_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,True,1.0
15797_00061,39.04169488974018,15.0,0.7023825645446777,True,15.0,2023-06-29_14-08-57,1688044137.0,28.276195287704468,12987.0,storm.cs.nott.ac.uk,10.148.136.74,28.276195287704468,15.0,"61_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
15797_00062,39.06459675079176,15.0,0.576697587966919,True,15.0,2023-06-29_14-09-30,1688044170.0,26.731373071670532,13316.0,storm.cs.nott.ac.uk,10.148.136.74,26.731373071670532,15.0,"62_amsgrad=True,batch_size=32,dim=32,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,False,1.0
15797_00063,39.366059068528095,15.0,0.5184674263000488,True,15.0,2023-06-29_14-10-01,1688044201.0,25.52463412284851,13618.0,storm.cs.nott.ac.uk,10.148.136.74,25.52463412284851,15.0,"63_amsgrad=False,batch_size=64,dim=32,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
15797_00064,39.222305904388485,15.0,0.5731592178344727,True,15.0,2023-06-29_14-10-34,1688044234.0,26.61969518661499,13921.0,storm.cs.nott.ac.uk,10.148.136.74,26.61969518661499,15.0,"64_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,True,1.0
15797_00065,39.22270790356215,15.0,0.5761103630065918,True,15.0,2023-06-29_14-11-06,1688044266.0,25.978519201278687,14222.0,storm.cs.nott.ac.uk,10.148.136.74,25.978519201278687,15.0,"65_amsgrad=False,batch_size=32,dim=64,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,False,1.0
15797_00066,38.78563098035934,15.0,0.563927173614502,True,15.0,2023-06-29_14-11-38,1688044298.0,26.554553508758545,14544.0,storm.cs.nott.ac.uk,10.148.136.74,26.554553508758545,15.0,"66_amsgrad=True,batch_size=32,dim=128,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,False,1.0
15797_00067,38.58489046164669,15.0,0.7027044296264648,True,15.0,2023-06-29_14-12-13,1688044333.0,28.75431203842163,14844.0,storm.cs.nott.ac.uk,10.148.136.74,28.75431203842163,15.0,"67_amsgrad=False,batch_size=16,dim=128,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
15797_00068,38.62401034810873,15.0,0.5196018218994141,True,15.0,2023-06-29_14-12-44,1688044364.0,25.68009090423584,15176.0,storm.cs.nott.ac.uk,10.148.136.74,25.68009090423584,15.0,"68_amsgrad=True,batch_size=64,dim=256,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,False,1.0
15797_00069,34.097243387459365,60.0,0.6743521690368652,True,60.0,2023-06-29_14-13-49,1688044429.0,59.38672065734863,15472.0,storm.cs.nott.ac.uk,10.148.136.74,59.38672065734863,60.0,"69_amsgrad=False,batch_size=16,dim=256,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,True,1.0
15797_00070,40.41057128539205,15.0,0.5118982791900635,True,15.0,2023-06-29_14-14-21,1688044461.0,25.568443536758423,16027.0,storm.cs.nott.ac.uk,10.148.136.74,25.568443536758423,15.0,"70_amsgrad=True,batch_size=64,dim=16,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,False,1.0
15797_00071,40.410980288760015,15.0,0.5137476921081543,True,15.0,2023-06-29_14-14-53,1688044493.0,25.413429498672485,16347.0,storm.cs.nott.ac.uk,10.148.136.74,25.413429498672485,15.0,"71_amsgrad=False,batch_size=64,dim=16,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00072,39.333081605612215,15.0,0.5401129722595215,True,15.0,2023-06-29_14-15-25,1688044525.0,25.862000226974487,16648.0,storm.cs.nott.ac.uk,10.148.136.74,25.862000226974487,15.0,"72_amsgrad=True,batch_size=64,dim=32,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,True,1.0
15797_00073,39.08968958621099,15.0,0.7167799472808838,True,15.0,2023-06-29_14-15-59,1688044559.0,28.299405574798584,16956.0,storm.cs.nott.ac.uk,10.148.136.74,28.299405574798584,15.0,"73_amsgrad=False,batch_size=16,dim=32,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
15797_00074,39.218979132616354,15.0,0.5746996402740479,True,15.0,2023-06-29_14-16-31,1688044591.0,26.271034955978394,17258.0,storm.cs.nott.ac.uk,10.148.136.74,26.271034955978394,15.0,"74_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,True,1.0
15797_00075,39.09628020820003,15.0,0.5166575908660889,True,15.0,2023-06-29_14-17-02,1688044622.0,25.573250770568848,17583.0,storm.cs.nott.ac.uk,10.148.136.74,25.573250770568848,15.0,"75_amsgrad=False,batch_size=64,dim=64,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,True,1.0
15797_00076,38.80515709332301,15.0,0.5257155895233154,True,15.0,2023-06-29_14-17-34,1688044654.0,25.608576774597168,17885.0,storm.cs.nott.ac.uk,10.148.136.74,25.608576774597168,15.0,"76_amsgrad=True,batch_size=64,dim=128,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,128.0,True,1.0
15797_00077,38.67571049454295,15.0,0.7200415134429932,True,15.0,2023-06-29_14-18-08,1688044688.0,28.618504762649536,18197.0,storm.cs.nott.ac.uk,10.148.136.74,28.618504762649536,15.0,"77_amsgrad=False,batch_size=16,dim=128,eps=0.0000,factor=0.5000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
15797_00078,38.426654380212675,15.0,0.5630054473876953,True,15.0,2023-06-29_14-18-41,1688044721.0,26.42960023880005,18512.0,storm.cs.nott.ac.uk,10.148.136.74,26.42960023880005,15.0,"78_amsgrad=True,batch_size=32,dim=256,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,True,1.0
15797_00079,38.138021463432885,15.0,0.5795340538024902,True,15.0,2023-06-29_14-19-13,1688044753.0,26.40074324607849,18834.0,storm.cs.nott.ac.uk,10.148.136.74,26.40074324607849,15.0,"79_amsgrad=False,batch_size=32,dim=256,eps=0.0000,factor=0.5000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
15797_00080,40.52306644586173,15.0,0.5205802917480469,True,15.0,2023-06-29_14-19-45,1688044785.0,25.753442764282227,19143.0,storm.cs.nott.ac.uk,10.148.136.74,25.753442764282227,15.0,"80_amsgrad=True,batch_size=64,dim=16,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,True,1.0
15797_00081,40.52855032744228,15.0,0.49724602699279785,True,15.0,2023-06-29_14-20-16,1688044816.0,25.23757839202881,19440.0,storm.cs.nott.ac.uk,10.148.136.74,25.23757839202881,15.0,"81_amsgrad=False,batch_size=64,dim=16,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
15797_00082,39.036875177544005,15.0,0.5827603340148926,True,15.0,2023-06-29_14-20-48,1688044848.0,26.29045796394348,19743.0,storm.cs.nott.ac.uk,10.148.136.74,26.29045796394348,15.0,"82_amsgrad=True,batch_size=32,dim=32,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,False,1.0
15797_00083,39.84385403332539,15.0,0.5056111812591553,True,15.0,2023-06-29_14-21-19,1688044879.0,25.4829523563385,20045.0,storm.cs.nott.ac.uk,10.148.136.74,25.4829523563385,15.0,"83_amsgrad=False,batch_size=64,dim=32,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
15797_00084,38.548818793589525,15.0,0.6891498565673828,True,15.0,2023-06-29_14-21-53,1688044913.0,28.2898166179657,20350.0,storm.cs.nott.ac.uk,10.148.136.74,28.2898166179657,15.0,"84_amsgrad=True,batch_size=16,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,False,1.0
15797_00085,38.90309583843747,15.0,0.5313992500305176,True,15.0,2023-06-29_14-22-25,1688044945.0,25.817104816436768,20671.0,storm.cs.nott.ac.uk,10.148.136.74,25.817104816436768,15.0,"85_amsgrad=False,batch_size=64,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,False,1.0
15797_00086,37.94066887510459,15.0,0.6745641231536865,True,15.0,2023-06-29_14-23-00,1688044980.0,28.546279907226562,20978.0,storm.cs.nott.ac.uk,10.148.136.74,28.546279907226562,15.0,"86_amsgrad=True,batch_size=16,dim=128,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,True,1.0
15797_00087,38.52623011627023,15.0,0.5242218971252441,True,15.0,2023-06-29_14-23-32,1688045012.0,25.874370098114014,21308.0,storm.cs.nott.ac.uk,10.148.136.74,25.874370098114014,15.0,"87_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,False,1.0
15797_00088,38.153767948973844,15.0,0.5754153728485107,True,15.0,2023-06-29_14-24-06,1688045046.0,26.679750442504883,21607.0,storm.cs.nott.ac.uk,10.148.136.74,26.679750442504883,15.0,"88_amsgrad=True,batch_size=32,dim=256,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,True,1.0
15797_00089,38.14637562200367,15.0,0.5246193408966064,True,15.0,2023-06-29_14-24-37,1688045077.0,26.008349180221558,21941.0,storm.cs.nott.ac.uk,10.148.136.74,26.008349180221558,15.0,"89_amsgrad=False,batch_size=64,dim=256,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
15797_00090,39.41478002795906,15.0,0.5840499401092529,True,15.0,2023-06-29_14-25-11,1688045111.0,26.73991632461548,22236.0,storm.cs.nott.ac.uk,10.148.136.74,26.73991632461548,15.0,"90_amsgrad=True,batch_size=32,dim=16,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,False,1.0
15797_00091,38.57050141749418,15.0,0.6906642913818359,True,15.0,2023-06-29_14-25-45,1688045145.0,28.42891001701355,22549.0,storm.cs.nott.ac.uk,10.148.136.74,28.42891001701355,15.0,"91_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00092,39.03408323267847,15.0,0.5759923458099365,True,15.0,2023-06-29_14-26-18,1688045178.0,26.70111846923828,22868.0,storm.cs.nott.ac.uk,10.148.136.74,26.70111846923828,15.0,"92_amsgrad=True,batch_size=32,dim=32,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,False,1.0
15797_00093,39.87230876097019,15.0,0.5141403675079346,True,15.0,2023-06-29_14-26-49,1688045209.0,25.675206661224365,23178.0,storm.cs.nott.ac.uk,10.148.136.74,25.675206661224365,15.0,"93_amsgrad=False,batch_size=64,dim=32,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,False,1.0
15797_00094,38.49641662268828,15.0,0.672579288482666,True,15.0,2023-06-29_14-27-24,1688045244.0,28.51691722869873,23474.0,storm.cs.nott.ac.uk,10.148.136.74,28.51691722869873,15.0,"94_amsgrad=True,batch_size=16,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,False,1.0
15797_00095,38.557509649860904,15.0,0.6800656318664551,True,15.0,2023-06-29_14-27-58,1688045278.0,28.85615849494934,23815.0,storm.cs.nott.ac.uk,10.148.136.74,28.85615849494934,15.0,"95_amsgrad=False,batch_size=16,dim=64,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,True,1.0
15797_00096,38.98018959336689,15.0,0.5756645202636719,True,15.0,2023-06-29_14-28-31,1688045311.0,26.987166166305542,24216.0,storm.cs.nott.ac.uk,10.148.136.74,26.987166166305542,15.0,"96_amsgrad=True,batch_size=32,dim=128,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,128.0,False,1.0
15797_00097,38.52375227055455,15.0,0.5217428207397461,True,15.0,2023-06-29_14-29-03,1688045343.0,26.07130742073059,24582.0,storm.cs.nott.ac.uk,10.148.136.74,26.07130742073059,15.0,"97_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,True,1.0
15797_00098,30.79894023201439,60.0,0.6897399425506592,True,60.0,2023-06-29_14-30-09,1688045409.0,59.60009503364563,24885.0,storm.cs.nott.ac.uk,10.148.136.74,59.60009503364563,60.0,"98_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.7000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,False,1.0
15797_00099,30.194971696311544,60.0,0.6983537673950195,True,60.0,2023-06-29_14-31-14,1688045474.0,58.52232551574707,25425.0,storm.cs.nott.ac.uk,10.148.136.74,58.52232551574707,60.0,"99_amsgrad=False,batch_size=16,dim=256,eps=0.0000,factor=0.7000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
15797_00100,39.38768720289292,15.0,0.5724775791168213,True,15.0,2023-06-29_14-31-47,1688045507.0,26.46772861480713,25954.0,storm.cs.nott.ac.uk,10.148.136.74,26.46772861480713,15.0,"100_amsgrad=True,batch_size=32,dim=16,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,False,1.0
15797_00101,38.38295272268463,15.0,0.6802554130554199,True,15.0,2023-06-29_14-32-20,1688045540.0,27.448082447052002,26272.0,storm.cs.nott.ac.uk,10.148.136.74,27.448082447052002,15.0,"101_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,False,1.0
15797_00102,39.29907176668781,15.0,0.50705885887146,True,15.0,2023-06-29_14-32-51,1688045571.0,25.448060035705566,26581.0,storm.cs.nott.ac.uk,10.148.136.74,25.448060035705566,15.0,"102_amsgrad=True,batch_size=64,dim=32,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,False,1.0
15797_00103,38.688364082738765,15.0,0.6805286407470703,True,15.0,2023-06-29_14-33-26,1688045606.0,28.041316509246826,26878.0,storm.cs.nott.ac.uk,10.148.136.74,28.041316509246826,15.0,"103_amsgrad=False,batch_size=16,dim=32,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,1.0
15797_00104,39.1938490493151,15.0,0.5519230365753174,True,15.0,2023-06-29_14-33-58,1688045638.0,26.238701343536377,27210.0,storm.cs.nott.ac.uk,10.148.136.74,26.238701343536377,15.0,"104_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,False,1.0
15797_00105,39.18480998733786,15.0,0.560814619064331,True,15.0,2023-06-29_14-34-30,1688045670.0,26.093132257461548,27506.0,storm.cs.nott.ac.uk,10.148.136.74,26.093132257461548,15.0,"105_amsgrad=False,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
15797_00106,38.7492829572581,15.0,0.5232117176055908,True,15.0,2023-06-29_14-35-02,1688045702.0,26.049856662750244,27821.0,storm.cs.nott.ac.uk,10.148.136.74,26.049856662750244,15.0,"106_amsgrad=True,batch_size=64,dim=128,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,False,1.0
15797_00107,38.75002469939898,15.0,0.5020022392272949,True,15.0,2023-06-29_14-35-33,1688045733.0,25.165348768234253,28150.0,storm.cs.nott.ac.uk,10.148.136.74,25.165348768234253,15.0,"107_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
15797_00108,26.49988904913608,1000.0,0.7038276195526123,True,1000.0,2023-06-29_14-48-01,1688046481.0,741.3744072914124,28449.0,storm.cs.nott.ac.uk,10.148.136.74,741.3744072914124,1000.0,"108_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,False,1.0
15797_00109,38.963173718910525,15.0,0.5562105178833008,True,15.0,2023-06-29_14-48-35,1688046515.0,27.335811853408813,21028.0,storm.cs.nott.ac.uk,10.148.136.74,27.335811853408813,15.0,"109_amsgrad=False,batch_size=64,dim=256,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
15797_00110,39.4163059110929,15.0,0.5975608825683594,True,15.0,2023-06-29_14-49-09,1688046549.0,27.76946187019348,25825.0,storm.cs.nott.ac.uk,10.148.136.74,27.76946187019348,15.0,"110_amsgrad=True,batch_size=32,dim=16,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,True,1.0
15797_00111,38.38343751196525,15.0,0.7001557350158691,True,15.0,2023-06-29_14-49-45,1688046585.0,29.51815176010132,32635.0,storm.cs.nott.ac.uk,10.148.136.74,29.51815176010132,15.0,"111_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00112,38.68556642149355,15.0,0.720020055770874,True,15.0,2023-06-29_14-50-21,1688046621.0,29.895662546157837,9804.0,storm.cs.nott.ac.uk,10.148.136.74,29.895662546157837,15.0,"112_amsgrad=True,batch_size=16,dim=32,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,False,1.0
15797_00113,39.29054300413213,15.0,0.525399923324585,True,15.0,2023-06-29_14-50-54,1688046654.0,26.559786319732666,14580.0,storm.cs.nott.ac.uk,10.148.136.74,26.559786319732666,15.0,"113_amsgrad=False,batch_size=64,dim=32,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
15797_00114,39.18898180168715,15.0,0.5904281139373779,True,15.0,2023-06-29_14-51-28,1688046688.0,27.929723024368286,19388.0,storm.cs.nott.ac.uk,10.148.136.74,27.929723024368286,15.0,"114_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,False,1.0
15797_00115,39.19646897884179,15.0,0.586284875869751,True,15.0,2023-06-29_14-52-02,1688046722.0,27.429563283920288,14435.0,storm.cs.nott.ac.uk,10.148.136.74,27.429563283920288,15.0,"115_amsgrad=False,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
15797_00116,38.73428979596857,15.0,0.5309047698974609,True,15.0,2023-06-29_14-52-35,1688046755.0,27.169278383255005,28865.0,storm.cs.nott.ac.uk,10.148.136.74,27.169278383255005,15.0,"116_amsgrad=True,batch_size=64,dim=128,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,128.0,True,1.0
