Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,38.975681527687684,39.93560381903165,27.758774632992953
10,27.736952245670512,31.804544421209805,26.24449201943218
15,21.635157661716434,27.856935749883238,23.681555651236273
20,20.042392681985007,28.20404503310936,23.986869922582652
25,19.492561827610878,29.799067511074785,25.191902105359063
30,16.869807640131373,29.265138211457625,23.168408158896625
35,16.893268223226507,27.691377777984176,22.325692771137625
40,17.84746738767972,23.75073977484219,22.89109257684238
45,14.895838020491775,23.202673925869707,21.305081906525984
50,13.879387298639674,25.957155310589336,19.294153489928316
55,16.14703410211271,27.74625761612602,20.820126961970676
60,13.856786174495724,24.53398613307787,21.4772309013035
65,13.19583658232306,21.524930456410285,18.802421597466953
70,15.38257929530457,22.168609204499617,18.933229750481203
75,13.13758251440786,21.130387872889422,19.65673764546712
80,12.534845888179584,17.21900677335435,20.22632897418478
85,12.084165319039004,21.476357612057008,18.662539689437203
90,12.193049890281511,15.298742377239725,19.315156604932703
95,12.040123086776177,21.683927840080813,18.287856779236723
100,11.577307554927186,22.53058057591535,19.401344769242883
105,11.412989825227834,21.358175747636437,18.202808822410695
110,11.7290944635433,24.619607759558637,21.231371838113535
115,11.136919662030074,20.080039756885473,18.739595993705418
120,9.848896903713253,21.291299847589023,16.51197776241579
125,9.714373741706792,22.789824361386508,15.65930399687394
