Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,35.748608316445825,43.04350909064798,35.70795341159987
10,28.17670492787179,35.18900478587431,32.46424395796181
15,20.239730470167483,24.8579340542064,26.489660926487137
20,17.020595559222667,23.28926591312184,27.764539608056996
25,17.265188250168208,23.34376065871295,28.137983847355496
30,13.830159199476677,24.68317216985366,26.36028079710145
35,17.550382523805933,22.408110113704907,27.76892562534498
40,20.505981448786724,20.292619593003216,27.278954768526383
45,15.911645020726382,16.56044376597685,25.233993889628977
50,11.523451686122595,18.516921660479376,25.23553436389868
55,10.37216297177452,19.477326224831973,25.170497369075168
60,10.964290823875663,19.111009822172278,24.490140583204187
65,11.820728705011865,20.51398277282715,25.66523886417997
70,9.725617070015662,20.15412229650161,24.237267286881156
75,8.506107288631584,20.460380105411303,24.734974792038184
80,8.640577000129852,17.443387368146112,23.824668082638063
