Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.42021005803888,38.384794796214386,35.61385861565085
10,29.567172726717864,32.315709955552045,30.009090086993048
15,21.920025496049362,19.876203424790326,18.343618561239804
20,18.572895431518553,19.085194868199967,18.22277203728171
25,18.449968268654562,17.74453421200023,16.57798172445858
30,19.11106106151234,16.293553857242358,15.475589583901797
35,17.75323628512296,16.627941748675177,19.928090376012467
40,15.220505558360706,12.067573210772347,12.162182471331429
45,15.275654706087979,13.124066857730641,10.906931821037741
50,18.121168552745473,14.011966032140394,17.38856310002944
55,12.910370740023525,8.903523501227884,11.813727771534639
60,14.500119365345348,11.518346870646758,8.085617458119112
65,13.310853646018288,13.650571654824649,16.967822018791647
70,12.437309620597146,11.308361642500934,8.53542978623334
75,12.123970690640537,10.195048963322359,9.15726369969985
80,13.204548280889338,11.46534184848561,8.629748681012321
85,10.903652381896972,13.550417563494515,13.618291293873506
90,12.344271261041815,10.879820767570944,9.533602938932532
