Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,36.620935499125274,40.81180864221909,38.72302179751189
10,27.433546031541947,28.207376592299518,31.89031678351803
15,21.73154052706581,34.969822490916535,32.28423137941222
20,19.409844902260925,23.79749028822955,28.53975326427515
25,16.690830106509406,26.874149659100702,25.873242779054504
30,19.325743242691125,24.77578578275793,24.623340026192043
35,25.67476410509676,37.33226192698759,35.96402585679206
40,15.837703201071594,20.282219606287338,21.388562741486922
45,16.81047350982499,20.532393287209903,19.011561683986496
50,15.434623850282208,24.841323291554172,16.671870991803598
55,16.185605301014494,18.351957265068503,21.687718543453492
60,15.56294794899084,20.955973793478574,18.14941762841266
65,15.2204227108773,22.50689192379222,20.606632232666016
70,15.105130058385852,25.46913461124196,16.9989478899085
75,14.321121194974973,20.10635976230397,19.460548041523367
80,13.554202699921822,19.267799657933853,18.022325432818867
85,13.545150374671366,16.42346471898696,10.26390578781349
90,11.94405724311787,14.820131189682904,12.411205872245457
95,11.884793110449674,12.597241654115564,13.582451488660729
100,12.88570762505731,12.573296715231503,13.41608032281848
105,13.784330336773982,15.916602471295525,15.778548282125723
110,12.217088433562733,13.199846127453972,15.314564594324084
115,11.46839983823738,13.249597914078656,15.169076864270197
120,11.6454935438646,13.365693036247702,15.157249837681867
125,10.721966637505425,13.253167573143454,14.546942475913227
130,9.839245464415281,12.315553244422464,14.991821703703508
135,9.481153875100809,12.936556086820715,13.98808113042859
140,10.369039990645723,12.270603628719554,13.85417500095091
145,9.864983386680729,12.549687105066637,10.719963032266367
150,9.919717083428944,12.855852688060088,12.22477702818055
155,7.66576760366749,10.980698361116296,10.168511736220207
160,11.043903112845777,14.096152642193962,16.01882459115291
165,9.894800512734223,14.374655050389906,12.198121969250666
170,8.27644783898998,15.770678464104147,17.46093772114187
175,7.226145450751855,19.440957013298483,11.777497194815373
180,6.943061346564788,11.776494531070485,16.305124006409574
185,5.100499576992458,12.284949190476361,13.868211248646611
190,4.5513338686555675,14.359402600456686,14.395530009615248
