Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.18785082684816,39.67464054494664,34.07594249559485
10,30.98446474284151,33.10268960482832,28.313972003218055
15,23.03710743980686,33.43220022450323,22.972521077031676
20,22.674568858459917,29.732021939927254,20.16802187933438
25,20.006264408139415,25.851851145426433,15.795295839724334
30,18.12056175983735,23.906592106473617,14.294625475786734
35,16.853169803201716,25.572969270789105,13.677338157874951
40,15.793729865638008,23.220229798468992,13.335440829180289
45,13.986300015971608,17.30365901062454,15.099270046621129
50,17.84875841906471,25.918515495632004,12.571827480758445
55,13.8374662399292,19.776382556859996,8.70692963531052
60,15.144583347069956,30.675175210703973,24.884650106015414
65,13.196742746951806,20.738776773646258,14.816737320112145
70,10.050451397025672,16.124333782472473,16.938158318616342
75,10.484885723921504,17.709921933602594,18.78214561075404
80,8.638214984949489,14.468385109003039,16.933011987934943
85,8.954376422575791,10.562035747196363,16.730533758799236
90,8.518464850683282,11.626059677289879,16.19992570600648
95,8.2823188600749,12.34827338785365,15.555593912152277
100,6.808962752349185,11.11955746360447,16.545709699824236
105,8.263870009540641,15.31871517844822,15.046936712403228
110,8.030295629570954,11.257394707721213,16.363036459770754
115,8.40237141003574,13.307665707408518,18.449401883111484
120,7.0881988810796805,11.535770132921744,16.761823128962863
