Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,36.92746519217292,34.98305290332739,41.31931237613453
10,28.224675256697857,25.051550187926363,29.07247251622817
15,21.64286439058342,19.847196164338484,24.436180787927963
20,20.045993624272025,15.314701605534207,19.80170788484461
25,18.715724345764826,14.038680228634156,17.363130681654987
30,18.59484804914297,16.145259663678598,21.695904900045957
35,14.566729526485034,9.714471761731135,15.147222238428453
40,17.04510609222023,14.070879397184953,17.843948027666876
45,15.386928530555823,13.122679655102717,15.358590911416446
50,13.02926602215932,8.664486677750297,13.325872589560117
55,12.892133117807802,10.679443165875863,12.256192039040958
60,14.461416539815822,11.594619170479152,15.540928223553825
65,12.868040698039293,7.037251396455627,13.596733485951143
70,11.370794308424431,7.727244390957598,10.889967862297507
75,12.25519095179379,9.394568553869275,15.458792686462402
80,11.152578746469077,9.650763573853865,12.290042933295755
85,12.287610879144164,11.72141202290853,16.070165578056784
90,13.189454564197034,8.217011479363926,15.301476983463063
95,10.643460893891548,7.587463724440423,10.596760974210852
100,10.247635959927502,14.17788885641789,14.942703134873334
