Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,39.389953919570814,28.517078482586406,32.08886370451554
10,28.433608911333295,25.472492466802183,21.715999078059543
15,21.20158752385717,23.77527734507685,20.760120032490164
20,18.553477990366247,22.939725627069887,17.123261562292125
25,18.2664456054242,23.54199456477511,15.574131703031236
30,13.231766053359873,17.806457353674848,16.548238643701527
35,13.859506551366653,17.251300922338512,18.63249183046645
40,11.55684725559541,18.599456842394844,18.030166529226996
45,14.493396090765069,18.002506311388984,17.51758915445079
50,16.87651133015208,19.799963743790336,15.882788146751514
55,13.37194230086612,19.265276369841203,17.99882912290269
60,14.54106399438677,19.253677976304207,18.038780516472414
65,13.609114413713886,21.336860159169074,13.652233593705771
70,12.716726877393514,18.742325741311777,15.26720973028653
