Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.20305566144988,29.8993397881003,32.06040224821671
10,28.70547221310586,22.903585209566003,21.671207662941754
15,21.366260532038677,17.915239221909466,15.342091159544129
20,20.59864712282608,15.631450316485237,14.525795577228934
25,19.492554850482765,16.972948971916647,16.229329413261965
30,18.264492196463497,18.19149903690114,15.126214663187662
35,15.750201598759775,16.49593184976017,21.303461517112844
40,15.551173955364957,15.05712262321921,20.295995767565742
45,17.63626439801548,13.371607724358054,16.310045587843742
50,15.33982677494459,13.187540054321289,13.503203419671543
55,13.436574272336422,13.494822670431699,16.34819409467172
60,12.470380244576432,16.774991652544806,21.08470737070277
65,13.292399984022742,15.908670088824104,20.68771301490673
70,12.92919800450893,16.05015552745146,20.652817933455758
75,12.283874115657285,14.45227611766142,20.503819866456848
80,11.37882428612214,14.213848674998564,20.311349564704344
85,10.694965841991653,13.347948410931755,17.580781729325004
