Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,38.283366913786786,36.15946152630974,30.81579683829045
10,32.37302635623675,29.086184782140396,26.1735025488812
15,24.475973309932076,19.77570864733528,17.539505765057992
20,20.966548983950865,18.63593303456026,17.034932675568953
25,19.70768287186197,17.262975243961108,16.723100095555402
30,19.279476905781063,15.607641107895795,16.742584090301957
35,16.270905555488852,14.763118182911592,16.738230802010797
40,18.656447255980556,16.688962375416477,24.403459853020266
45,14.6600283534149,11.774363798253676,16.460390795832094
50,14.8012099900098,10.506755604463464,17.8060379581175
55,16.77548735259009,11.993051248438219,17.39448262643123
60,13.839303233801559,9.224875394035788,13.371957778930664
65,13.3917747395069,9.440993140725528,17.186429562775984
70,12.44059111815767,9.046431765836829,16.440878411997918
75,13.05120517126198,10.038082010605756,16.746626135231793
80,12.870793822901714,10.908636261435117,16.1282165499701
85,12.898210240626378,9.390234161825742,19.918127999789473
90,11.51125315890286,8.638743961558623,16.241784745368406
95,9.405948029624092,9.029967139748965,16.837919276693594
100,8.870718675450115,9.630511676563936,17.03783741550169
105,10.974939721529601,10.00156856985653,17.269834877788156
110,9.016093158548212,7.5333552641027115,15.587722253108371
115,8.473155789470846,8.566368383519789,14.560540835062662
120,9.865874721270007,8.655445267172421,15.913311433101047
125,8.839631961343066,8.36425500757554,16.111145669135496
130,7.9003259914168895,7.364039084490607,15.163272830023281
135,8.167469271328063,11.56133679782643,16.304539749587793
140,8.306842235919556,9.497811429640826,12.592701787533967
145,8.413050378823758,7.491019837996539,13.896647964698682
150,6.967010463304641,9.384614327374626,18.217376004094664
155,6.989297350030562,8.19299591288847,14.74009997602822
160,7.698093334399503,8.89969893062816,16.440412742504176
165,6.807796162551435,6.729649291319006,17.28376641480819
170,6.850861559800111,9.693918452543372,12.569836657980215
175,6.931540368467515,8.344577340518727,15.148372304612312
180,6.911518948108555,9.971059126012465,20.930220755977906
185,6.548665002395547,9.412419767940746,16.02605106519616
190,5.894457097913398,8.333124216865091,17.28757277778957
195,6.229253589998395,8.454532286700081,15.883886199066604
200,6.350361230812004,10.358495487886316,18.99199554885643
