Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,36.663548697105085,30.1540262558881,34.053364021190696
10,27.843316983221225,24.71484868666705,26.34080187479655
15,24.353730300736558,20.319033903234146,20.177749606146328
20,20.975895504699597,21.00365997763241,17.254872004191082
25,18.47304794784018,18.437765458050897,19.625244057696797
30,19.776367859762225,19.100666382733515,16.304210939269137
35,18.828923091645233,17.501177507288315,17.591318130493164
40,16.460226451547204,18.18237102732939,12.336459021637404
45,15.97836867229969,18.741045671350815,11.718340376149053
50,13.91537760124832,16.25828731761259,8.207011056982953
55,13.87290218749333,16.28878178316004,9.223948209182076
60,13.210269611824188,12.46601744259105,7.949613453685373
65,13.451512325439731,17.210056192734662,8.657064023225203
70,13.751659230022048,15.383633781881894,10.621856026027514
75,11.950994755618124,13.81517786138198,12.905889193216959
80,10.966680811619716,15.661140441894531,10.060159171836963
85,11.840363370481953,17.134586109834558,13.128992633543152
90,11.476221815050192,14.427727755378275,10.642905525539232
95,9.99008052596629,12.607273718890022,9.358758276787357
