Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,38.44408448769228,39.67313799650773,32.73664775793103
10,24.87569874394549,31.696721339571305,21.432300871697024
15,23.086322074388935,29.21498287587926,17.450331522070844
20,18.697269655492185,25.994537436443828,16.043876523556918
25,17.78102050558494,23.75188642308332,17.728235742320184
30,17.855072160706904,23.20403334023296,16.078413769818734
35,15.298567945939782,20.21555845288263,17.85306872492251
40,15.7869494361599,17.78503481547038,17.97658249951791
45,16.23823445730836,16.192545904629473,16.8549514853436
50,15.373323461435136,15.0296476336493,16.534242630004883
55,16.520334257696668,11.476385206416033,17.53503828463347
60,14.726491729708483,10.747351902118627,17.358002787050992
65,13.365425753767473,11.183467906454336,17.71840315279753
70,14.163018804397026,14.489583457725635,15.864779334137404
75,12.630691222030752,13.11486860634624,16.46378909677699
80,13.14424533565549,14.085844938305842,17.70299301976743
85,12.628298028542178,14.555983681609666,17.535059224004332
90,12.286890538069454,12.528150206026824,15.302994741909746
95,13.751701556853135,9.932183832362078,14.60299801480943
100,12.063350440811936,10.899732050688371,16.278244516123895
105,12.155355335152063,8.122216812078504,17.804560619851816
110,12.556566019127839,11.73086708870487,16.062254947164785
115,12.07693717079441,12.800994126693062,13.25177252119866
120,12.98469893601689,12.934452278026637,16.844862371251203
125,13.224713952001864,14.120837405108023,15.364180620165838
130,14.069814048544334,14.020535068235535,13.317834315092668
135,12.106806079836657,12.101489060166953,15.980951613274174
140,12.519112003980762,13.673900424570277,16.522392729054328
