Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,35.50256572785925,41.34302206600414,34.613931628241055
10,30.581800766547087,33.486295475679285,29.38435905567114
15,21.12088432034074,25.718005797442267,17.50833851358165
20,19.77483029530565,26.008322771857767,15.350176576255024
25,17.00436785963715,23.93777903388528,9.817157303077588
30,18.323045426596273,22.389527881846707,12.249051633088484
35,16.3288073478935,22.232175322139966,9.15579100622647
40,16.342673814144725,19.818350567537195,7.251861434051956
45,19.241283531397418,28.917115155388327,14.645143909730773
50,14.904430918354805,22.10522960214054,9.58636992910634
55,16.464899576426856,19.75167801800896,8.612762727599213
60,12.820706773976811,19.757742657380945,6.621125601340031
65,12.218948583133885,21.080973120296704,8.084441661834717
70,12.691183100632632,19.295334759880514,10.213083585103353
75,12.587971449332594,19.86333229962517,5.71363001284392
80,11.420497783980517,19.411151885986328,6.911913540052331
85,11.797201651693042,19.66627816592946,6.664166906605596
90,12.5587351422058,19.96110383202048,6.872594356536865
95,13.41186909423717,20.424768560072955,6.626030949578769
100,11.979618646625179,19.787827211267807,5.82283686209416
105,11.063463166328944,19.719115874346564,6.4406120811683545
