Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.783751524211276,37.570701374727136,40.13415881170743
10,29.562641501643835,30.504358852610867,33.29254775116409
15,26.53460170488757,21.91811404508703,29.68142188804737
20,20.326592931764807,19.241241455078125,28.176062431888305
25,18.574887072453734,19.312986373901367,27.792990228404168
30,17.640815484719198,19.26395954805262,28.21600145533465
35,18.278029582539542,18.408757714664233,27.036464497662973
40,18.53266200081247,18.953600154203528,26.92216513813406
45,16.547396039702203,19.299865498262292,28.969552800275277
50,17.00556372032791,18.415669609518613,27.541335506715637
55,13.549849397280612,18.976012734805835,28.98109883847444
60,13.543902774108998,19.177249235265396,27.9451479980911
65,14.922179545209707,18.09317111968994,26.25978013743525
70,14.24026926315113,19.726092282463522,30.4189570883046
75,12.195017449842776,18.187795021954706,28.056615110756695
80,13.379165797068556,16.243453418507297,26.388955517091613
85,14.89012001120979,18.398115158081055,28.782347140104875
90,11.313354108285816,16.40556178373449,29.02500337794207
95,11.828691917690422,14.542357893551097,28.91272146805473
100,12.74592993515654,14.841850505155676,25.978225376295008
105,11.737325446853221,13.52142705636866,25.1669011046921
110,11.38508952684524,17.057302867665012,30.402734645898793
115,13.048531789380128,14.175060749053955,27.345386615697887
120,11.56916797443383,15.222769849440631,27.93918894339299
125,13.520970030126241,15.006742785958682,27.560026417607848
130,11.5674259449832,13.270926195032457,27.564503517703734
135,10.714551793638691,13.14917509696063,25.968902864317965
140,9.84189057480442,12.508392923018512,23.212865608325902
145,9.432963392122195,13.182181807125316,24.667271572610606
150,9.334625817387481,12.12364289339851,24.04926051264224
155,10.182741159949797,15.673272637759938,26.191722206447434
160,9.062781052511246,9.944040691151338,24.668942603512086
165,8.315869805157076,10.863422309651094,21.6514910545902
170,7.852753690900264,9.238854969249052,22.504161088362984
175,7.5765348358015325,7.896287048564238,22.992969817009524
180,7.024651162611331,7.849602699279785,21.838012142457824
185,7.415510247965328,8.282600262585808,21.9014815731325
190,8.664964874802608,10.88382894852582,21.019911475803543
195,8.01390062655256,7.966469989103429,23.17474754996922
200,7.3759579093947005,6.491453100653255,22.332203298375227
205,8.365209058334267,8.07877279730404,22.998678069183793
210,6.705064534706714,8.394191265106201,24.700484925422117
215,6.654672107627048,7.076157962574678,22.832670598790266
220,7.670176630245966,6.944077295415542,23.069871791894887
225,7.944450909105589,7.979922210468965,24.143548357313957
230,5.37130871583421,6.520959124845617,21.677437519681625
235,5.558666503711693,8.42722645927878,23.367882631827094
