Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.42021005803888,35.61385861565085,38.384794796214386
10,29.567172726717864,30.009090086993048,32.315709955552045
15,21.920025496049362,18.343618561239804,19.876203424790326
20,18.572895431518553,18.22277203728171,19.085194868199967
25,18.449968268654562,16.57798172445858,17.74453421200023
30,19.11106106151234,15.475589583901797,16.293553857242358
35,17.75323628512296,19.928090376012467,16.627941748675177
40,15.220505558360706,12.162182471331429,12.067573210772347
45,15.275654706087979,10.906931821037741,13.124066857730641
50,18.121168552745473,17.38856310002944,14.011966032140394
55,12.910370740023525,11.813727771534639,8.903523501227884
60,14.500119365345348,8.085617458119112,11.518346870646758
65,13.310853646018288,16.967822018791647,13.650571654824649
70,12.437309620597146,8.53542978623334,11.308361642500934
75,12.123970690640537,9.15726369969985,10.195048963322359
80,13.204548280889338,8.629748681012321,11.46534184848561
85,10.903652381896972,13.618291293873506,13.550417563494515
90,12.344271261041815,9.533602938932532,10.879820767570944
95,10.36014719876376,8.774216708014993,11.094450109145221
