Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,36.67552408798579,33.24728371440501,41.660567115334906
10,28.18850109399125,22.961934905121293,28.977356854607077
15,22.747204862222862,17.454748858576234,28.07893472559312
20,19.249946092213005,15.293837339981742,26.30756602567785
25,18.81955429938756,17.370024017665695,21.981268938849954
30,15.207923526103814,21.51012122112772,26.843396691715014
35,13.755890229577792,18.83113071883934,25.58675210616168
40,13.86423659541785,12.833071473715961,17.509735247668097
45,14.082235742787846,12.226402883944305,15.235246826620664
50,15.328121013328678,12.757235395735588,22.91827330869787
55,14.048625878297566,12.368747241255166,22.73691115659826
60,14.341319845022399,12.397538302601248,16.644108042997473
65,11.246565635521337,12.18589288600977,16.737011404598462
70,11.64098993589752,13.657703551693238,14.837552912095013
75,11.42591290569479,12.087609698806984,14.977581472957835
80,9.039182663832422,12.888638268346371,14.54426212871776
85,9.766273993611987,11.641673295394234,14.50040724698235
90,11.510209427505243,11.843609208646027,16.17699067732867
95,10.490070013834913,11.709725455961365,14.67690366857192
100,7.927513616766869,11.2767546971639,14.170096677892348
105,6.924489849034988,16.3540308855582,14.416649201337028
110,6.853546986814405,16.14430032260176,13.885581128737506
115,8.570923502979383,16.81966389089391,15.028786042157341
120,7.071069809474146,17.26204026263693,15.191922804888558
125,6.591218227462908,16.514739105666894,14.23108861025642
130,5.921537136988127,16.50617704529693,14.501976546119241
135,6.049788657433348,16.74505825319152,14.867696004755357
