Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.93845321571892,33.03489685058594,33.160870289457016
10,30.339200480171023,24.709791968850528,22.7001586029495
15,23.4800269903381,19.98762736600988,16.959412395090297
20,20.810257764027636,15.618394795586081,16.13797276261924
25,19.1625574073722,17.706946541281308,17.75427848705347
30,14.97531835628989,19.637144088745117,17.50203085636747
35,14.526476062712122,13.684360728544348,17.94015415855076
40,16.59850773698428,17.86573589549345,22.139827368915945
45,15.107236622461205,12.936742053312415,18.17855431377024
50,13.455176629655348,13.797382691327263,17.435019465460293
55,12.208462326035908,13.64025317921358,17.387846656467605
60,12.700126244939307,16.81159075568704,20.32067192464635
65,12.93562199726348,13.75022798426011,17.18418950619905
70,13.906359741162298,13.83322109895594,17.64195075933484
75,13.666426973047587,13.535531773286706,17.55236776324286
80,11.789740532908066,14.164655236636891,16.79317633310954
