Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.668246250117846,32.224848484647445,41.5294386919807
10,25.481177213630605,21.982484900433086,26.602030137005976
15,22.11042963524768,16.61832671234573,20.506421145270853
20,18.175337270309363,13.496850400731184,20.42708890578326
25,16.715549597540406,16.261636540509652,16.488146277034986
30,17.64750921878224,22.099244435628254,20.097228779512292
35,13.789680998616314,15.859941841899484,16.42707286161535
40,15.563441646555082,16.51305982340937,16.322130034951602
45,15.759617157538298,16.511826971302863,16.63004774205825
50,14.82258080654457,16.391562199247055,14.453592300415039
55,13.650061829711136,17.141089425570723,15.361189449534697
