Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.33525175084182,40.42236200968424,41.43076436659869
10,27.816187898535112,31.711792766184047,28.478797239415787
15,20.237345016284937,27.45881832509801,20.266338348388672
20,18.434540775521423,27.643744593081266,19.785651150871725
25,17.4370588127164,24.9234058269556,18.027764376472025
30,18.385127269939428,22.103491769320723,17.704198949477252
35,17.32972265288695,23.332077385722727,14.755743419422823
40,16.215220072664632,19.763878145079683,14.413398406084847
45,16.08926815109392,18.62434232407722,15.591187421013327
50,13.665346176029338,19.327014674311098,16.329535428215475
55,14.409442828652637,18.304453918899316,12.978468109579648
60,15.365642876790087,19.870000369306922,14.096117524539723
65,14.081862803148224,17.626879816469938,13.913219620199765
70,13.32436029680874,19.67420412146527,14.130198815289665
75,13.713648811715547,19.97572608616041,17.77894323012408
80,12.014156313758948,19.679919947748598,14.601338386535645
85,15.017996338112976,16.808750829834867,15.26570146224078
90,12.942375177894133,10.55995089765908,12.704167085535387
95,12.66122182905131,13.59890481700068,11.615523983450498
100,10.904864971320704,13.425021834995436,10.787747200797586
105,9.200311774547417,12.411277328712353,12.12327376533957
110,8.736721433142712,12.374582180078479,13.924764857572669
115,9.28413210193099,12.2364444318025,12.687317848205566
120,7.974870900638768,15.439566418744516,11.382409712847542
125,6.61894149120171,13.022449756014174,11.92565368203556
