Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.86068212095723,28.991723986639492,39.17857360839844
10,28.04497480826734,25.170286510301672,26.64403455397662
15,19.884768737904142,22.315280582593836,18.988969241871555
20,19.11595293124951,20.041947378628496,16.422211366541244
25,14.522598830294305,17.569530404132344,13.930807674632353
30,16.455954094836404,23.524887858957484,16.02481757893282
35,13.351082143453517,19.74279815563257,11.821391722735237
40,14.558491892719095,21.604945970618207,11.781906885259291
45,14.374870906544947,21.04369785474694,12.410451159757727
50,12.68792600058467,20.960672461468242,11.501839637756348
55,13.936426656059446,17.27947337385537,14.03121981901281
60,12.603669419314691,18.258494059244793,11.644329688128304
65,11.7006389821162,20.138138784878496,11.181748810936423
70,12.023045791737152,19.24472761845243,11.239275707918054
75,12.297790621147781,18.245913602303766,11.172344081542072
80,12.113651968742328,20.77816122856693,10.989147102131563
85,12.736228908997417,19.49823614479839,9.561676852843341
90,11.361879239316847,17.893493624701016,11.119690810932832
