trial_id,Val_loss,epoch,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/epochs,config/loss_function,config/lr0,config/patience,config/factor,config/minlr,config/betas,config/eps,config/weight_decay,config/amsgrad,config/dim,config/bias,config/n_conv
3e7cf_00000,22.540140502283,1000,0.591266393661499,True,1000,2023-06-28_20-55-28,1687982128,633.0673274993896,29920,storm.cs.nott.ac.uk,10.148.136.74,633.0673274993896,1000,"0_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,32,False,1
3e7cf_00001,41.17627602344131,15,0.5824403762817383,True,15,2023-06-28_20-56-05,1687982165,28.38822364807129,4419,storm.cs.nott.ac.uk,10.148.136.74,28.38822364807129,15,"1_amsgrad=False,batch_size=40,bias=True,dim=64,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,64,True,1
3e7cf_00002,31.581195179666114,60,0.5803186893463135,True,60,2023-06-28_20-57-05,1687982225,54.28440570831299,4879,storm.cs.nott.ac.uk,10.148.136.74,54.28440570831299,60,"2_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,128,True,1
3e7cf_00003,38.35116658075978,15,0.5818037986755371,True,15,2023-06-28_20-57-39,1687982259,28.13970971107483,5580,storm.cs.nott.ac.uk,10.148.136.74,28.13970971107483,15,"3_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,32,False,1
3e7cf_00004,38.580573170084534,15,0.5851404666900635,True,15,2023-06-28_20-58-14,1687982294,28.151890754699707,6018,storm.cs.nott.ac.uk,10.148.136.74,28.151890754699707,15,"4_amsgrad=False,batch_size=40,bias=True,dim=64,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,64,True,1
3e7cf_00005,29.333580101493045,240,0.5748569965362549,True,240,2023-06-28_21-00-59,1687982459,158.70285844802856,6478,storm.cs.nott.ac.uk,10.148.136.74,158.70285844802856,240,"5_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0500,n_conv=1",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,128,True,1
3e7cf_00006,38.88094627340461,15,0.5959937572479248,True,15,2023-06-28_21-01-35,1687982495,28.07766103744507,8235,storm.cs.nott.ac.uk,10.148.136.74,28.07766103744507,15,"6_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,32,False,1
3e7cf_00007,38.48526030718806,15,0.5812878608703613,True,15,2023-06-28_21-02-09,1687982529,28.673348903656006,8700,storm.cs.nott.ac.uk,10.148.136.74,28.673348903656006,15,"7_amsgrad=False,batch_size=40,bias=False,dim=64,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,64,False,1
3e7cf_00008,38.66844910531545,15,0.6059160232543945,True,15,2023-06-28_21-02-44,1687982564,28.276954650878906,9142,storm.cs.nott.ac.uk,10.148.136.74,28.276954650878906,15,"8_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,128,True,1
3e7cf_00009,38.90842096501804,15,0.5815944671630859,True,15,2023-06-28_21-03-19,1687982599,28.043034553527832,9566,storm.cs.nott.ac.uk,10.148.136.74,28.043034553527832,15,"9_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,32,False,1
3e7cf_00010,38.468104908485245,15,0.5962216854095459,True,15,2023-06-28_21-03-53,1687982633,28.24467420578003,9994,storm.cs.nott.ac.uk,10.148.136.74,28.24467420578003,15,"10_amsgrad=False,batch_size=40,bias=False,dim=64,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,64,False,1
3e7cf_00011,38.687239161748586,15,0.5774047374725342,True,15,2023-06-28_21-04-28,1687982668,28.14265489578247,10444,storm.cs.nott.ac.uk,10.148.136.74,28.14265489578247,15,"11_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0100,n_conv=1",40,1500,MSELoss(),0.01,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,128,True,1
3e7cf_00012,39.03095916389335,15,0.5959093570709229,True,15,2023-06-28_21-05-03,1687982703,28.6781325340271,10875,storm.cs.nott.ac.uk,10.148.136.74,28.6781325340271,15,"12_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,32,False,1
3e7cf_00013,39.200875312173864,15,0.5991168022155762,True,15,2023-06-28_21-05-37,1687982737,28.14747428894043,11509,storm.cs.nott.ac.uk,10.148.136.74,28.14747428894043,15,"13_amsgrad=False,batch_size=40,bias=False,dim=64,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,64,False,1
3e7cf_00014,38.745061447512995,15,0.5645191669464111,True,15,2023-06-28_21-06-11,1687982771,28.123706579208374,11949,storm.cs.nott.ac.uk,10.148.136.74,28.123706579208374,15,"14_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,128,True,1
3e7cf_00015,39.03104192991007,15,0.5827877521514893,True,15,2023-06-28_21-06-46,1687982806,28.24664831161499,12383,storm.cs.nott.ac.uk,10.148.136.74,28.24664831161499,15,"15_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,32,False,1
3e7cf_00016,39.20112930291364,15,0.6232576370239258,True,15,2023-06-28_21-07-21,1687982841,28.632997274398804,12815,storm.cs.nott.ac.uk,10.148.136.74,28.632997274398804,15,"16_amsgrad=False,batch_size=40,bias=False,dim=64,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,64,False,1
3e7cf_00017,38.74663187720251,15,0.5802721977233887,True,15,2023-06-28_21-07-55,1687982875,28.305883646011353,13271,storm.cs.nott.ac.uk,10.148.136.74,28.305883646011353,15,"17_amsgrad=False,batch_size=40,bias=True,dim=128,eps=0.0000,lr0=0.0050,n_conv=1",40,1500,MSELoss(),0.005,0,0.5,1e-08,"(0.9, 0.999)",1e-09,0,False,128,True,1
3e7cf_00018,35.68977027015082,60,0.6299841403961182,True,60,2023-06-28_21-08-58,1687982938,56.61342096328735,13770,storm.cs.nott.ac.uk,10.148.136.74,56.61342096328735,60,"18_amsgrad=False,batch_size=40,bias=False,dim=32,eps=0.0000,lr0=0.0500,n_conv=2",40,1500,MSELoss(),0.05,0,0.5,1e-08,"(0.9, 0.999)",1e-08,0,False,32,False,2
