Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,38.6532565723766,42.07240452485926,31.317124535055722
10,29.919417398626155,32.12634838328642,25.596904754638672
15,23.53581376509233,22.03603318158318,17.39176009683048
20,18.682714600996537,17.520380525028003,15.796289107378792
25,18.610951267589222,21.425756230073816,17.274095310884363
30,14.448667040738192,13.051259770112878,13.833106994628906
35,14.756704954667525,18.35066739250632,18.89924711339614
40,14.192418358542703,14.516071600072523,14.426821989171644
45,18.472688362815163,14.108634499942555,14.594080756692325
50,14.093576569990677,17.027654199039233,13.644976223216338
55,13.694457071477716,16.74191396376666,13.645315394682044
60,15.421240858598189,16.908987606272976,13.64110834458295
65,13.19026746749878,15.287270994747386,15.713841269997989
