Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,37.20305566144988,32.06040224821671,29.8993397881003
10,28.70547221310586,21.671207662941754,22.903585209566003
15,21.366260532038677,15.342091159544129,17.915239221909466
20,20.59864712282608,14.525795577228934,15.631450316485237
25,19.492554850482765,16.229329413261965,16.972948971916647
30,18.264492196463497,15.126214663187662,18.19149903690114
35,15.750201598759775,21.303461517112844,16.49593184976017
40,15.551173955364957,20.295995767565742,15.05712262321921
45,17.63626439801548,16.310045587843742,13.371607724358054
50,15.33982677494459,13.503203419671543,13.187540054321289
55,13.436574272336422,16.34819409467172,13.494822670431699
60,12.470380244576432,21.08470737070277,16.774991652544806
65,13.292399984022742,20.68771301490673,15.908670088824104
70,12.92919800450893,20.652817933455758,16.05015552745146
75,12.283874115657285,20.503819866456848,14.45227611766142
80,11.37882428612214,20.311349564704344,14.213848674998564
85,10.694965841991653,17.580781729325004,13.347948410931755
