Epoch,Train_RMSE_%,Val_RMSE_%,Test_RMSE_%
5,39.259962569188026,28.868685625601508,33.19795901533486
10,28.748542507199474,24.492302327916242,22.39278762927954
15,22.277107503292335,24.59009419316831,14.902988876121631
20,19.71382139721056,23.393624678902004,12.7402169186136
25,18.95624034074101,24.448044016741324,16.73590024312337
30,18.045215606689453,20.838288016941238,11.801997765250828
35,16.937257878101654,19.82892359857974,12.343741949053777
40,17.495711535432914,23.624724678371262,11.896956070609715
45,14.832636753137965,19.353002410004105,18.162922817727793
50,13.967233668278604,19.06249701458475,12.212695391281791
55,13.343629335835033,20.27033836254175,13.295751074086064
60,12.171676221555167,18.496674385623656,13.611501527869184
65,11.85055606730663,17.31292202161706,13.677299693010855
70,13.695752286562955,21.119469269462254,16.24156647834225
75,11.945493259569155,18.076683569645535,13.916440258855404
80,10.87964566780703,18.015551746755406,12.412925561269125
85,9.844634056091309,15.105620812678684,15.769253827523494
90,10.357478963197583,15.761512148207512,13.74091821477033
95,10.424970738209076,15.287808653237164,14.346605936686197
100,9.217792176852262,18.486894082332004,17.768950116807137
105,8.54018858749501,12.97136268062868,17.550674438476562
110,9.538216663973175,15.03602257327757,14.58197431978972
115,8.793566693354697,12.83514876987623,15.987653193266496
120,7.520967476559381,12.19987670235012,15.498772496762482
125,8.104632426352396,11.210206156191619,15.154063528862553
130,7.270686730851222,11.35712598717731,15.745898564656576
135,6.750161379793265,10.482501734857975,15.236256392105766
140,6.581538470122066,10.441915097443953,16.014523409414984
145,7.193533211728952,10.043327207150666,16.38777207637179
150,7.624017099394416,12.610452182051064,15.567279110784115
155,6.651885432918577,11.214831379876621,15.471031327178514
160,5.783508352989698,12.087885676950648,16.226081599359926
165,4.906807882072282,11.762296206709268,16.24444892441017
170,6.695114013922476,12.777963500091994,15.31722765383513
175,5.813814540849115,11.815730246944703,16.30135522372481
180,4.653084673150612,10.621381593787152,15.628497109896895
